"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"1",57507,"ZENZONA","zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa","221220-002-HON","Hybrid Blend","Forever 46, LLC - 00000057DCHF00477864","10/03/2022",NA,"Forever 46, LLC - 00000057DCHF00477864",NA,"https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
