"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"26","56760","GRÄS Cannabis","Fatso 3.5g","240124-007","Fatso","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c297586e-6e13-4fa3-9fde-a214287a5025","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"27","56749","GRÄS Cannabis","G.I. Jane 3.5g","240124-008","G.I. Jane","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/278e871c-63ed-49d1-912f-016796fba302","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"28","56755","GRÄS Cannabis","Hula Girl 3.5g","240124-009","Hula Girl","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/aa5fd60a-b291-469c-bb3d-4931fa32033d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"29","56747","GRÄS Cannabis","Kolache 3.5g","240124-011","Kolache","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/71c2c26b-ba5b-4faf-8308-6f9545fd2d82","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"30","56753","GRÄS Cannabis","Marilyn Monroe 3.5g","240124-012","Marilyn Monroe","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c06de5e9-eabe-4b64-820f-b451f8f33e67","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"31","56752","GRÄS Cannabis","Modified Strawnana 3.5g","240124-013","Modified Strawnana","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c5160025-812e-4e53-af06-0e33bd80ce96","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"32","56754","GRÄS Cannabis","Pico De Gallo 3.5g","240124-015","Pico De Gallo","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/a1ae7425-6ecf-4b3c-b829-928cdf349bfe","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"33","56746","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Forest Fire","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"34","56760","GRÄS Cannabis","Fatso 3.5g","240124-007","Fatso","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c297586e-6e13-4fa3-9fde-a214287a5025","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"35","56759","GRÄS Cannabis","Dosi-Breath 3.5g","240124-005","Dosi-Breath","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/3c7de9bd-e665-48be-a540-23fca61830c9","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"36","56755","GRÄS Cannabis","Hula Girl 3.5g","240124-009","Hula Girl","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/aa5fd60a-b291-469c-bb3d-4931fa32033d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"37","56754","GRÄS Cannabis","Pico De Gallo 3.5g","240124-015","Pico De Gallo","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/a1ae7425-6ecf-4b3c-b829-928cdf349bfe","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"38","56731","DTF - Downtown Flower","DTF Premium Preroll 1g - Guava Cross","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"39","56711","GRÄS Cannabis","Forest Fire 3.5g","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"40","56700","GRÄS Cannabis","Gastropop 3.5g","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"41","56712","GRÄS Cannabis","Sunset Sherb 3.5g","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"42","56726","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Jet Cream","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"43","56585","DTF - Downtown Flower","Gelato 14g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"44","56581","DTF - Downtown Flower","Gelato 3.5g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"45","56584","DTF - Downtown Flower","Gelato 7g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"46","56581","DTF - Downtown Flower","Gelato 3.5g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","01/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"47","56556","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"48","56468","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","03/05/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"49","56514","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/05/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"50","56430","DTF - Downtown Flower","DTF Premium Preroll 1g - Dweebz","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/04/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"51","56458","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","03/04/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"52","56383","DTF - Downtown Flower","DTF Premium Preroll 1g - Guava Cross","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"53","57362","iLAVA","Magma Sugar Wax 2.5g - Forest Fire","240229-003","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6b9a73f-6e07-4ae9-94f7-0591e4842696","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"54","57361","iLAVA","Magma Sugar Wax 1g - Forest Fire","240229-003","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6b9a73f-6e07-4ae9-94f7-0591e4842696","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"55","56292","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","ChryTrt-231130.0001-W48","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"56","56345","DTF - Downtown Flower","Dweebz 3.5g - Signature","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"57","56293","DTF - Downtown Flower","Fatso 3.5g - Signature","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"58","56294","DTF - Downtown Flower","Guava Cross 3.5g - Signature","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"59","56312","DTF - Downtown Flower","Jet Cream 3.5g - Signature","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"60","56645","iLAVA","Atomic Cartridge 500mg - Cherry Treat","240228-001","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5b2fdc9f-a504-4b54-b323-d86d2e759ee9","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"61","56651","iLAVA","Atomic Cartridge 500mg - Gary Satan","240228-002","Gary Satan","Forever 46, LLC - 00000057DCHF00477864","10/31/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e58af08e-f26e-4bc8-9e79-3fac3ba61660","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"62","56270","DTF - Downtown Flower","DTF Premium Preroll 1g - Sunset Sherb","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/27/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"63","56385","iLAVA","Lava Rocks 3.5g - Cali Lightning x Gelato","240226-001","Cali Lightning x Gelato","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/26/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/14a79fef-f920-447f-8d64-fad32c396e75","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"64","56153       ","iLAVA","GOLD Disposable Cartridge 1000mg - Maui Wowie","231121-006MW","Maui Wowie","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/26/2024","Forever 46, LLC - 00000057DCHF00477874","https://orders.confidentcannabis.com/report/public/pdf/b03735a8-6a35-4e8f-9a77-48e5bf8f386f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"65","56164","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"66","56168","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"67","56181","DTF - Downtown Flower","Gastropop 3.5g - Mid","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"68","56172","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Wedding Cake","WeCa-231229.0001-W52","Wedding Cake","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/23/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"69","56152","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/22/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
