"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"57","56749","GRÄS Cannabis","G.I. Jane 3.5g","240124-008","G.I. Jane","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/278e871c-63ed-49d1-912f-016796fba302","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"58","56755","GRÄS Cannabis","Hula Girl 3.5g","240124-009","Hula Girl","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/aa5fd60a-b291-469c-bb3d-4931fa32033d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"59","56747","GRÄS Cannabis","Kolache 3.5g","240124-011","Kolache","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/71c2c26b-ba5b-4faf-8308-6f9545fd2d82","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"60","56753","GRÄS Cannabis","Marilyn Monroe 3.5g","240124-012","Marilyn Monroe","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c06de5e9-eabe-4b64-820f-b451f8f33e67","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"61","56752","GRÄS Cannabis","Modified Strawnana 3.5g","240124-013","Modified Strawnana","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c5160025-812e-4e53-af06-0e33bd80ce96","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"62","56754","GRÄS Cannabis","Pico De Gallo 3.5g","240124-015","Pico De Gallo","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/a1ae7425-6ecf-4b3c-b829-928cdf349bfe","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"63","56746","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Forest Fire","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","3/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"64","56753","GRÄS Cannabis","Marilyn Monroe 3.5g","240124-012","Marilyn Monroe","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/c06de5e9-eabe-4b64-820f-b451f8f33e67","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"65","56752","GRÄS Cannabis","Modified Strawnana 3.5g","240124-013","Modified Strawnana","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/c5160025-812e-4e53-af06-0e33bd80ce96","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"66","56751","GRÄS Cannabis","Dough-Z 3.5g","240124-006","Dough-Z","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","3/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/61aecbc5-cd2e-4ae8-8f82-779e40365eb5","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
