"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"11","57194","DTF - Downtown Flower","Mellow Squirt 14g Smalls - Signature","MSQ-240117.0001-W3","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","01/17/2024","03/26/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/ef4e1d03-3dc5-4d6b-8dcb-1c94326a3f9d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"12","57190","DTF - Downtown Flower","Fatso 14g Smalls - Signature","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","03/26/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"13","57173","DTF - Downtown Flower","Jet Cream 14g Smalls - Mid","JtCr-240130.0001-W5","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","01/30/2024","03/25/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3229cdfd-9b44-4eda-ad77-9adcd0a1096a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"14","57129","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/25/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"15","57110","DTF - Downtown Flower","DTF Premium Preroll 1g -  Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","09/18/2023","03/22/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"16","57079","GRÄS Cannabis","GG4 3.5g","GG4 GH6 Bay 1 12.29.23","GG4","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/21/2024","CJK, Inc. - 00000003DCOU00038157","https://orders.confidentcannabis.com/report/public/pdf/827b3ae8-9cd9-498a-83e3-37830761ae96","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"17","57466","iLAVA","Lava Rocks 3.5g - Mendo Dosi","240321-002","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","01/17/2024","03/21/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/fd9d2e85-0af9-4e21-b0d7-f0f25c4f468e","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"18","57068","GRÄS Cannabis","Blue Dream 3.5g","Blue Dream GH6 Bay 1 12.29.23","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/20/2024","CJK, Inc. - 00000003DCOU00038157","https://orders.confidentcannabis.com/report/public/pdf/fbccd733-caef-414c-a58d-1f44b5978a14","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"19","57066","GRÄS Cannabis","Tangerine Kush 3.5g","Tangerine Kush GH6 Bay 2 01.05.24","Tangerine Kush","Forever 46, LLC - 00000057DCHF00477864","01/05/2024","03/20/2024","CJK, Inc. - 00000003DCOU00038157","https://orders.confidentcannabis.com/report/public/pdf/519dc3ee-f14c-456a-9c66-666e861a99d5","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"20","57029","GRÄS Cannabis","Fresh Fritter 3.5g","FrFr-240117.0001-W3","Fresh Fritter","Forever 46, LLC - 00000057DCHF00477864","01/17/2024","03/20/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/9cb81f6f-b8c6-407e-b64e-c0a123626a50","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"21","57422","iLAVA","Delta 8 Clarity Cartridge 1000mg - White Widow","230503-014CLWW","White Widow","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/412442c1-a3ef-47ed-b066-c57a30b24068","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"22","57400","iLAVA","Delta 8 Clarity Cartridge 1000mg - Mimosa","230503-014CLMM","Mimosa","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/0ba3b233-8c52-41dd-ad70-22ab21715735","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"23","57384","iLAVA","Delta 8 Clarity Cartridge 1000mg - Clementine","230503-014CLCL","Clementine","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/1731eabf-8ce3-429f-8d61-1791880a9b9e","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"24","57485","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","240201-007DTFBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","12/15/2023","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aea72ba6-8025-4b40-a600-fd4541488d85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"25","57484","iLAVA","ClearGold Cartridge 500mg - Blue Dream","240201-007DTFBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","12/15/2023","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aea72ba6-8025-4b40-a600-fd4541488d85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"26","57469","iLAVA","Molecular Live Resin Disposable 1000mg - Kosher Kush","240319-001LR","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","03/06/2024","03/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/286beb98-f602-484d-9da7-9e675a97e2e1","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"27","56849","GRÄS Cannabis","Maui Berry White 3.5g","MBWV10#1","Maui Berry White","Forever 46, LLC - 00000057DCHF00477864","11/20/2023","03/14/2024","1675194CGGG547930343","https://share.confidentcannabis.com/samples/public/share/36328aef-7df0-4cf4-b37f-b224fabebff6","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"28","56845","GRÄS Cannabis","Mr. Bill 3.5g","MRB12","Mr. Bill","Forever 46, LLC - 00000057DCHF00477864","11/20/2023","03/14/2024","1675194CGGG547930343","https://share.confidentcannabis.com/samples/public/share/13cef188-b4a4-466d-81e2-3313d2642995","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"29","56844","GRÄS Cannabis","Tiki Head 3.5g","TKH15","Tiki Head","Forever 46, LLC - 00000057DCHF00477864","11/20/2023","03/14/2024","1675194CGGG547930343","https://share.confidentcannabis.com/samples/public/share/f5a7966d-2383-4e51-837f-9a1a8fb7632b","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"30","56761","GRÄS Cannabis","Apple Burger #1 3.5g","231219-001","Apple Burger #1","Forever 46, LLC - 00000057DCHF00477864","11/15/2023","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/6b38e528-1f42-4811-bf69-1da3de823c02","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"31","56748","GRÄS Cannabis","Bubble Gum Pop 3.5g","240124-004","Bubble Gum Pop","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c4e28820-2cf6-4c6e-a67a-ec184904ba7e","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"32","56759","GRÄS Cannabis","Dosi-Breath 3.5g","240124-005","Dosi-Breath","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/3c7de9bd-e665-48be-a540-23fca61830c9","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"33","56751","GRÄS Cannabis","Dough-Z 3.5g","240124-006","Dough-Z","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/61aecbc5-cd2e-4ae8-8f82-779e40365eb5","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"34","56760","GRÄS Cannabis","Fatso 3.5g","240124-007","Fatso","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c297586e-6e13-4fa3-9fde-a214287a5025","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"35","56749","GRÄS Cannabis","G.I. Jane 3.5g","240124-008","G.I. Jane","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/278e871c-63ed-49d1-912f-016796fba302","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"36","56755","GRÄS Cannabis","Hula Girl 3.5g","240124-009","Hula Girl","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/aa5fd60a-b291-469c-bb3d-4931fa32033d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"37","56747","GRÄS Cannabis","Kolache 3.5g","240124-011","Kolache","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/71c2c26b-ba5b-4faf-8308-6f9545fd2d82","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"38","56753","GRÄS Cannabis","Marilyn Monroe 3.5g","240124-012","Marilyn Monroe","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c06de5e9-eabe-4b64-820f-b451f8f33e67","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"39","56752","GRÄS Cannabis","Modified Strawnana 3.5g","240124-013","Modified Strawnana","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c5160025-812e-4e53-af06-0e33bd80ce96","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"40","56754","GRÄS Cannabis","Pico De Gallo 3.5g","240124-015","Pico De Gallo","Forever 46, LLC - 00000057DCHF00477864","1/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/a1ae7425-6ecf-4b3c-b829-928cdf349bfe","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"41","56746","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Forest Fire","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"42","56760","GRÄS Cannabis","Fatso 3.5g","240124-007","Fatso","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/c297586e-6e13-4fa3-9fde-a214287a5025","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"43","56759","GRÄS Cannabis","Dosi-Breath 3.5g","240124-005","Dosi-Breath","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/3c7de9bd-e665-48be-a540-23fca61830c9","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"44","56755","GRÄS Cannabis","Hula Girl 3.5g","240124-009","Hula Girl","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/aa5fd60a-b291-469c-bb3d-4931fa32033d","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"45","56754","GRÄS Cannabis","Pico De Gallo 3.5g","240124-015","Pico De Gallo","Forever 46, LLC - 00000057DCHF00477864","01/23/2024","03/13/2024","Forever 46, LLC (TME) - 00000126ESDQ50929013","https://orders.confidentcannabis.com/report/public/pdf/a1ae7425-6ecf-4b3c-b829-928cdf349bfe","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"46","56731","DTF - Downtown Flower","DTF Premium Preroll 1g - Guava Cross","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"47","56711","GRÄS Cannabis","Forest Fire 3.5g","FoFi-231229.0001-W52","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6f59ce13-b82d-441f-879b-f6126555c5fa","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"48","56700","GRÄS Cannabis","Gastropop 3.5g","324s-231229.0001-W52","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"49","56712","GRÄS Cannabis","Sunset Sherb 3.5g","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"50","56726","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Jet Cream","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/11/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"51","56585","DTF - Downtown Flower","Gelato 14g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"52","56581","DTF - Downtown Flower","Gelato 3.5g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"53","56584","DTF - Downtown Flower","Gelato 7g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","1/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"54","56581","DTF - Downtown Flower","Gelato 3.5g","GLTO-240117.0001-W3","Gelato","Forever 46, LLC - 00000057DCHF00477864","01/17/2024","03/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6867d9d-8727-41f6-9344-bbc367643981","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"55","56556","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"56","56468","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","03/05/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"57","56514","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/05/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"58","56430","DTF - Downtown Flower","DTF Premium Preroll 1g - Dweebz","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","03/04/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"59","56458","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","03/04/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"60","56383","DTF - Downtown Flower","DTF Premium Preroll 1g - Guava Cross","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"61","57362","iLAVA","Magma Sugar Wax 2.5g - Forest Fire","240229-003","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6b9a73f-6e07-4ae9-94f7-0591e4842696","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"62","57361","iLAVA","Magma Sugar Wax 1g - Forest Fire","240229-003","Forest Fire","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/29/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e6b9a73f-6e07-4ae9-94f7-0591e4842696","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"63","56292","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","ChryTrt-231130.0001-W48","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"64","56345","DTF - Downtown Flower","Dweebz 3.5g - Signature","Dwz-231229.0001-W52","Dweebz","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"65","56293","DTF - Downtown Flower","Fatso 3.5g - Signature","224-231214.0001-W50","Fatso","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"66","56294","DTF - Downtown Flower","Guava Cross 3.5g - Signature","GuCr-231229.0001-W52","Guava Cross","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/13d387b8-6fbd-42f2-8e87-c67fc99b3ad4","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"67","56312","DTF - Downtown Flower","Jet Cream 3.5g - Signature","JtCr-231229.0001-W52","Jet Cream","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"68","56645","iLAVA","Atomic Cartridge 500mg - Cherry Treat","240228-001","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5b2fdc9f-a504-4b54-b323-d86d2e759ee9","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"69","56651","iLAVA","Atomic Cartridge 500mg - Gary Satan","240228-002","Gary Satan","Forever 46, LLC - 00000057DCHF00477864","10/31/2023","02/28/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e58af08e-f26e-4bc8-9e79-3fac3ba61660","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"70","56270","DTF - Downtown Flower","DTF Premium Preroll 1g - Sunset Sherb","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/27/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
