"","Products.Brand.Name","Inventory.Conversion.Inputs.Outputs.Output.Product","Batch.Strain.Name","Inventory.Conversions.Batch.Name","Inventory.Conversion.Inputs.Outputs.Output.Package.ID","Batch.Harvest.Date","Batch.Lab.Results.Lab.Result.URL","Products.Vendor.Name","Inventory.Producer.Name","Manufacturing.Date"
"1","iLAVA","ClearGold Cartridge 1000mg - Acapulco Gold","Acapulco Gold","240624-002AG",64171,"2024-05-07","https://orders.confidentcannabis.com/report/public/pdf/fff9bdf0-d846-417a-874e-96b5c253c651","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","2024-12-02"
"2","iLAVA","ClearGold Cartridge 500mg - Acapulco Gold","Acapulco Gold","240624-002AG",64170,"2024-05-07","https://orders.confidentcannabis.com/report/public/pdf/fff9bdf0-d846-417a-874e-96b5c253c651","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","2024-12-02"
